review_id,order_id,customer_id,product_id,rating,review_text,review_date,helpful_votes
REV003656,ORD003657,CUST01368,PROD0015,4,"Very good, happy with purchase.",2023-07-14,108
REV006744,ORD006745,CUST00696,PROD0064,5,Excellent product!,2024-04-04,22
REV008382,ORD008383,CUST01596,PROD0078,5,Excellent product!,2023-04-04,141
REV002647,ORD002648,CUST00613,PROD0024,4,"Very good, happy with purchase.",2024-01-09,20
REV006462,ORD006463,CUST00013,PROD0036,3,"Average, could be better.",2022-12-10,145
REV006948,ORD006949,CUST00252,PROD0103,4,"Very good, happy with purchase.",2024-03-16,140
REV006600,ORD006601,CUST00772,PROD0089,3,"Average, could be better.",2023-09-19,32
REV002672,ORD002673,CUST00104,PROD0111,3,"Average, could be better.",2024-03-25,43
REV006558,ORD006559,CUST00447,PROD0126,5,,2022-08-01,6
REV002283,ORD002284,CUST01726,PROD0091,3,"Average, could be better.",2024-01-29,3
REV005194,ORD005195,CUST00566,PROD0073,1,"Terrible, do not buy.",2024-03-16,44
REV002126,ORD002127,CUST01744,PROD0003,4,"Very good, happy with purchase.",2024-01-14,117
REV002301,ORD002302,CUST00245,PROD0077,4,"Very good, happy with purchase.",2023-01-25,109
REV004470,ORD004471,CUST01617,PROD0027,5,Excellent product!,2023-05-01,51
REV001589,ORD001590,CUST01526,PROD0079,5,,2023-11-24,97
REV000248,ORD000249,CUST00493,PROD0130,5,Excellent product!,2023-01-02,105
REV008196,ORD008197,CUST00367,PROD0106,5,Excellent product!,2023-10-01,95
REV001919,ORD001920,CUST01987,PROD0040,5,Excellent product!,2023-08-25,150
REV002046,ORD002047,CUST00110,PROD0036,3,"Average, could be better.",2023-06-07,90
REV006165,ORD006166,CUST00471,PROD0128,4,"Very good, happy with purchase.",2023-09-23,65
REV003911,ORD003912,CUST01689,PROD0024,5,Excellent product!,2024-04-05,8
REV007658,ORD007659,CUST01318,PROD0027,2,Disappointed with quality.,2024-02-06,83
REV005176,ORD005177,CUST00543,PROD0071,4,,2023-11-14,39
REV000539,ORD000540,CUST00029,PROD0069,4,,2023-02-26,115
REV005305,ORD005306,CUST00713,PROD0044,4,"Very good, happy with purchase.",2023-04-16,81
REV003662,ORD003663,CUST01536,PROD0077,4,"Very good, happy with purchase.",2023-03-26,77
REV007845,ORD007846,CUST00889,PROD0113,5,Excellent product!,2023-03-27,107
REV002247,ORD002248,CUST00023,PROD0037,4,"Very good, happy with purchase.",2023-12-31,97
REV007361,ORD007362,CUST00364,PROD0130,5,Excellent product!,2024-03-29,8
REV004639,ORD004640,CUST01593,PROD0018,4,,2023-07-25,106
REV006972,ORD006973,CUST01478,PROD0086,4,"Very good, happy with purchase.",2023-07-26,36
REV005322,ORD005323,CUST00855,PROD0062,1,"Terrible, do not buy.",2024-01-04,141
REV001648,ORD001649,CUST00465,PROD0104,4,"Very good, happy with purchase.",2024-02-19,91
REV006269,ORD006270,CUST01354,PROD0110,5,Excellent product!,2024-03-07,77
REV004391,ORD004392,CUST00743,PROD0064,4,"Very good, happy with purchase.",2023-06-21,18
REV000101,ORD000102,CUST01046,PROD0124,3,"Average, could be better.",2023-04-22,91
REV003897,ORD003898,CUST01554,PROD0012,4,"Very good, happy with purchase.",2024-03-20,76
REV001804,ORD001805,CUST00477,PROD0088,2,Disappointed with quality.,2024-02-21,16
REV007960,ORD007961,CUST01792,PROD0059,4,"Very good, happy with purchase.",2023-10-21,74
REV000531,ORD000532,CUST01162,PROD0054,4,"Very good, happy with purchase.",2024-02-27,97
REV005642,ORD005643,CUST01956,PROD0102,4,"Very good, happy with purchase.",2023-12-26,97
REV001707,ORD001708,CUST01202,PROD0113,5,Excellent product!,2024-03-04,88
REV007045,ORD007046,CUST00642,PROD0101,5,Excellent product!,2023-07-24,90
REV000749,ORD000750,CUST01059,PROD0031,4,"Very good, happy with purchase.",2024-02-03,112
REV001958,ORD001959,CUST00690,PROD0069,4,,2023-10-04,70
REV007057,ORD007058,CUST01409,PROD0029,5,Excellent product!,2024-01-29,144
REV002107,ORD002108,CUST00710,PROD0099,5,,2023-10-04,130
REV001671,ORD001672,CUST00006,PROD0124,3,"Average, could be better.",2024-02-11,86
REV006587,ORD006588,CUST01116,PROD0057,4,"Very good, happy with purchase.",2024-03-06,55
REV008289,ORD008290,CUST01522,PROD0013,4,"Very good, happy with purchase.",2024-02-25,132
REV003996,ORD003997,CUST01909,PROD0063,3,"Average, could be better.",2024-03-17,129
REV005082,ORD005083,CUST01920,PROD0056,1,"Terrible, do not buy.",2023-10-27,36
REV004179,ORD004180,CUST00317,PROD0127,3,"Average, could be better.",2023-01-13,68
REV006706,ORD006707,CUST00979,PROD0131,5,Excellent product!,2023-10-14,148
REV005439,ORD005440,CUST00333,PROD0005,4,"Very good, happy with purchase.",2024-01-23,15
REV007984,ORD007985,CUST01813,PROD0053,4,,2023-12-03,16
REV002395,ORD002396,CUST00592,PROD0111,5,,2023-11-23,65
REV008359,ORD008360,CUST01567,PROD0110,5,Excellent product!,2023-11-17,41
REV007292,ORD007293,CUST00615,PROD0095,4,"Very good, happy with purchase.",2023-07-11,143
REV001096,ORD001097,CUST00816,PROD0028,4,"Very good, happy with purchase.",2023-12-27,77
REV007966,ORD007967,CUST01673,PROD0130,2,Disappointed with quality.,2024-02-18,40
REV008026,ORD008027,CUST00910,PROD0134,4,"Very good, happy with purchase.",2023-09-29,1
REV006900,ORD006901,CUST01294,PROD0019,4,"Very good, happy with purchase.",2024-02-18,70
REV001628,ORD001629,CUST01978,PROD0068,4,"Very good, happy with purchase.",2024-04-15,118
REV002000,ORD002001,CUST01529,PROD0051,4,"Very good, happy with purchase.",2024-02-02,89
REV005164,ORD005165,CUST00971,PROD0098,5,Excellent product!,2023-03-31,68
REV006477,ORD006478,CUST00435,PROD0111,4,"Very good, happy with purchase.",2023-12-24,1
REV002491,ORD002492,CUST00315,PROD0066,4,"Very good, happy with purchase.",2024-02-28,14
REV002285,ORD002286,CUST01819,PROD0018,1,"Terrible, do not buy.",2024-03-26,119
REV004943,ORD004944,CUST01193,PROD0021,5,Excellent product!,2023-08-06,74
REV003107,ORD003108,CUST00519,PROD0055,5,Excellent product!,2024-02-23,12
REV005850,ORD005851,CUST00180,PROD0099,5,,2023-09-05,95
REV003286,ORD003287,CUST01710,PROD0036,5,Excellent product!,2023-03-13,48
REV000317,ORD000318,CUST00160,PROD0021,3,"Average, could be better.",2023-09-06,95
REV003591,ORD003592,CUST00761,PROD0111,3,"Average, could be better.",2023-08-11,117
REV000276,ORD000277,CUST00168,PROD0074,4,"Very good, happy with purchase.",2023-10-16,41
REV004519,ORD004520,CUST00088,PROD0021,3,"Average, could be better.",2023-02-05,15
REV002453,ORD002454,CUST01716,PROD0080,1,"Terrible, do not buy.",2024-03-09,100
REV002922,ORD002923,CUST01868,PROD0092,4,"Very good, happy with purchase.",2023-12-05,113
REV007763,ORD007764,CUST00075,PROD0118,4,"Very good, happy with purchase.",2023-06-22,106
REV001777,ORD001778,CUST01257,PROD0058,3,"Average, could be better.",2023-10-13,75
REV003670,ORD003671,CUST00154,PROD0047,5,Excellent product!,2024-01-20,63
REV007653,ORD007654,CUST01921,PROD0137,3,"Average, could be better.",2024-01-02,91
REV004410,ORD004411,CUST01998,PROD0086,2,Disappointed with quality.,2024-01-09,96
REV005563,ORD005564,CUST01828,PROD0046,2,Disappointed with quality.,2024-03-09,130
REV001465,ORD001466,CUST01009,PROD0006,5,,2023-10-16,65
REV003651,ORD003652,CUST01216,PROD0036,5,Excellent product!,2024-03-30,126
REV000474,ORD000475,CUST01956,PROD0100,2,,2024-03-03,7
REV000926,ORD000927,CUST00615,PROD0099,3,"Average, could be better.",2022-12-04,131
REV000366,ORD000367,CUST00058,PROD0143,5,Excellent product!,2023-11-25,119
REV002238,ORD002239,CUST00028,PROD0072,3,"Average, could be better.",2023-08-28,40
REV008338,ORD008339,CUST00135,PROD0085,5,Excellent product!,2022-07-03,57
REV000236,ORD000237,CUST00722,PROD0108,4,"Very good, happy with purchase.",2024-02-07,128
REV001901,ORD001902,CUST00018,PROD0119,3,,2023-06-24,84
REV002846,ORD002847,CUST00867,PROD0128,5,Excellent product!,2022-11-02,116
REV005438,ORD005439,CUST00379,PROD0101,4,"Very good, happy with purchase.",2024-04-11,131
REV004696,ORD004697,CUST01442,PROD0097,4,"Very good, happy with purchase.",2023-04-16,102
REV000626,ORD000627,CUST00138,PROD0017,4,"Very good, happy with purchase.",2023-10-01,104
REV006488,ORD006489,CUST00388,PROD0095,5,Excellent product!,2024-04-08,81
REV008433,ORD008434,CUST01813,PROD0115,3,"Average, could be better.",2024-02-19,67
REV005561,ORD005562,CUST00307,PROD0025,4,"Very good, happy with purchase.",2023-04-10,143
REV008079,ORD008080,CUST00996,PROD0072,1,"Terrible, do not buy.",2023-09-12,57
REV007285,ORD007286,CUST01751,PROD0068,5,Excellent product!,2024-02-22,63
REV007855,ORD007856,CUST01503,PROD0115,4,"Very good, happy with purchase.",2023-05-02,109
REV000829,ORD000830,CUST01246,PROD0098,3,"Average, could be better.",2023-07-27,109
REV004741,ORD004742,CUST00264,PROD0086,4,"Very good, happy with purchase.",2023-01-10,115
REV001401,ORD001402,CUST01727,PROD0066,5,Excellent product!,2024-03-16,6
REV003930,ORD003931,CUST01569,PROD0059,5,Excellent product!,2024-02-26,13
REV006656,ORD006657,CUST01658,PROD0110,4,"Very good, happy with purchase.",2024-03-26,1
REV006793,ORD006794,CUST01873,PROD0140,5,Excellent product!,2024-03-28,94
REV006694,ORD006695,CUST01564,PROD0143,4,"Very good, happy with purchase.",2023-12-26,96
REV002184,ORD002185,CUST01545,PROD0113,2,Disappointed with quality.,2024-03-27,111
REV000271,ORD000272,CUST01574,PROD0048,5,Excellent product!,2022-11-20,51
REV000527,ORD000528,CUST00443,PROD0116,4,"Very good, happy with purchase.",2024-01-18,47
REV004008,ORD004009,CUST01613,PROD0081,5,Excellent product!,2024-04-10,46
REV005656,ORD005657,CUST01554,PROD0100,5,Excellent product!,2024-03-23,129
REV004423,ORD004424,CUST01636,PROD0015,4,"Very good, happy with purchase.",2022-08-25,125
REV000633,ORD000634,CUST00169,PROD0090,1,"Terrible, do not buy.",2024-02-29,18
REV006465,ORD006466,CUST01355,PROD0107,5,Excellent product!,2023-07-27,35
REV004115,ORD004116,CUST00391,PROD0071,4,"Very good, happy with purchase.",2024-02-13,131
REV003300,ORD003301,CUST00898,PROD0018,4,"Very good, happy with purchase.",2024-03-14,138
REV002052,ORD002053,CUST01223,PROD0038,3,"Average, could be better.",2023-10-15,69
REV005506,ORD005507,CUST01608,PROD0094,4,"Very good, happy with purchase.",2023-01-21,79
REV001439,ORD001440,CUST00205,PROD0069,5,Excellent product!,2023-10-30,94
REV002488,ORD002489,CUST01514,PROD0139,4,,2024-02-18,59
REV001461,ORD001462,CUST00493,PROD0083,5,Excellent product!,2023-09-30,4
REV005458,ORD005459,CUST01628,PROD0092,5,Excellent product!,2024-01-14,141
REV007679,ORD007680,CUST01424,PROD0085,4,"Very good, happy with purchase.",2024-02-06,110
REV000439,ORD000440,CUST00639,PROD0110,4,"Very good, happy with purchase.",2024-03-01,5
REV002472,ORD002473,CUST01545,PROD0143,5,Excellent product!,2023-06-07,142
REV000419,ORD000420,CUST00175,PROD0024,5,Excellent product!,2023-06-24,127
REV005121,ORD005122,CUST01265,PROD0140,4,"Very good, happy with purchase.",2023-11-07,80
REV001827,ORD001828,CUST01838,PROD0056,4,"Very good, happy with purchase.",2023-01-11,126
REV007429,ORD007430,CUST01889,PROD0131,4,"Very good, happy with purchase.",2024-02-21,124
REV007483,ORD007484,CUST01306,PROD0148,4,"Very good, happy with purchase.",2022-12-14,95
REV007950,ORD007951,CUST01219,PROD0062,4,"Very good, happy with purchase.",2023-03-23,69
REV003800,ORD003801,CUST00182,PROD0145,5,Excellent product!,2022-09-19,74
REV007244,ORD007245,CUST01685,PROD0121,2,Disappointed with quality.,2023-11-28,61
REV000917,ORD000918,CUST00730,PROD0148,5,Excellent product!,2023-03-18,44
REV004299,ORD004300,CUST00674,PROD0049,5,Excellent product!,2023-06-25,94
REV001963,ORD001964,CUST01632,PROD0051,4,"Very good, happy with purchase.",2024-01-01,89
REV007799,ORD007800,CUST00940,PROD0079,1,"Terrible, do not buy.",2024-03-10,79
REV002054,ORD002055,CUST00346,PROD0139,5,Excellent product!,2023-05-23,109
REV005151,ORD005152,CUST00451,PROD0055,5,Excellent product!,2024-01-18,12
REV002957,ORD002958,CUST00976,PROD0029,5,Excellent product!,2023-03-06,104
REV002725,ORD002726,CUST00961,PROD0083,3,"Average, could be better.",2024-03-15,39
REV000327,ORD000328,CUST00672,PROD0026,2,Disappointed with quality.,2024-02-14,57
REV007137,ORD007138,CUST00255,PROD0111,5,Excellent product!,2024-02-09,97
REV003871,ORD003872,CUST01128,PROD0076,3,"Average, could be better.",2024-03-21,91
REV001988,ORD001989,CUST00966,PROD0079,5,Excellent product!,2024-04-03,135
REV008084,ORD008085,CUST01544,PROD0031,2,Disappointed with quality.,2024-01-30,130
REV004602,ORD004603,CUST00370,PROD0006,5,Excellent product!,2024-01-11,13
REV000744,ORD000745,CUST01510,PROD0041,2,Disappointed with quality.,2023-09-04,127
REV000053,ORD000054,CUST00532,PROD0128,5,Excellent product!,2023-08-13,102
REV007152,ORD007153,CUST01042,PROD0060,4,"Very good, happy with purchase.",2022-11-10,99
REV004320,ORD004321,CUST01496,PROD0065,5,Excellent product!,2023-02-10,109
REV006986,ORD006987,CUST01719,PROD0050,1,"Terrible, do not buy.",2024-02-26,127
REV008129,ORD008130,CUST01863,PROD0048,4,"Very good, happy with purchase.",2022-11-07,31
REV001753,ORD001754,CUST00114,PROD0137,2,Disappointed with quality.,2024-01-18,104
REV005187,ORD005188,CUST01618,PROD0022,5,Excellent product!,2022-12-27,51
REV004125,ORD004126,CUST00773,PROD0036,4,"Very good, happy with purchase.",2023-04-24,112
REV006000,ORD006001,CUST01260,PROD0054,4,"Very good, happy with purchase.",2023-05-03,93
REV002675,ORD002676,CUST01347,PROD0088,3,"Average, could be better.",2022-06-24,35
REV007213,ORD007214,CUST00218,PROD0108,4,"Very good, happy with purchase.",2024-03-03,115
REV000532,ORD000533,CUST00637,PROD0047,4,"Very good, happy with purchase.",2022-09-24,117
REV005974,ORD005975,CUST00203,PROD0075,4,"Very good, happy with purchase.",2023-10-04,98
REV000985,ORD000986,CUST00355,PROD0150,5,Excellent product!,2024-01-30,143
REV000516,ORD000517,CUST00499,PROD0067,2,Disappointed with quality.,2023-06-25,8
REV004810,ORD004811,CUST00800,PROD0144,5,Excellent product!,2022-09-22,4
REV008333,ORD008334,CUST01047,PROD0061,5,Excellent product!,2023-08-28,114
REV000547,ORD000548,CUST01101,PROD0141,5,Excellent product!,2023-12-04,24
REV006041,ORD006042,CUST01993,PROD0026,5,Excellent product!,2023-12-04,119
REV000541,ORD000542,CUST01842,PROD0056,4,"Very good, happy with purchase.",2022-02-28,107
REV004369,ORD004370,CUST00547,PROD0127,5,Excellent product!,2023-07-27,84
REV002764,ORD002765,CUST01406,PROD0132,3,"Average, could be better.",2023-12-25,34
REV006752,ORD006753,CUST01784,PROD0119,2,Disappointed with quality.,2022-12-31,80
REV004259,ORD004260,CUST00868,PROD0055,5,Excellent product!,2023-11-02,87
REV003571,ORD003572,CUST01089,PROD0069,5,Excellent product!,2023-09-14,148
REV006647,ORD006648,CUST00253,PROD0079,2,Disappointed with quality.,2024-02-27,95
REV005779,ORD005780,CUST00236,PROD0126,2,Disappointed with quality.,2023-05-19,63
REV002794,ORD002795,CUST01011,PROD0078,4,"Very good, happy with purchase.",2023-01-15,12
REV001282,ORD001283,CUST00944,PROD0094,3,"Average, could be better.",2023-04-20,21
REV000774,ORD000775,CUST01972,PROD0073,5,Excellent product!,2024-01-14,15
REV001962,ORD001963,CUST01949,PROD0120,3,"Average, could be better.",2024-02-24,73
REV000265,ORD000266,CUST00681,PROD0008,2,Disappointed with quality.,2024-02-01,109
REV008019,ORD008020,CUST00935,PROD0083,4,"Very good, happy with purchase.",2024-03-15,112
REV007261,ORD007262,CUST01536,PROD0006,5,Excellent product!,2024-03-27,147
REV002786,ORD002787,CUST00175,PROD0001,5,,2022-11-10,65
REV000060,ORD000061,CUST01452,PROD0033,5,Excellent product!,2022-12-26,116
REV001354,ORD001355,CUST01092,PROD0083,3,"Average, could be better.",2024-02-12,119
REV003155,ORD003156,CUST01286,PROD0011,5,Excellent product!,2023-07-13,41
REV003169,ORD003170,CUST00049,PROD0116,4,"Very good, happy with purchase.",2024-03-11,11
REV001924,ORD001925,CUST00948,PROD0033,5,Excellent product!,2023-12-04,89
REV003796,ORD003797,CUST00073,PROD0009,4,"Very good, happy with purchase.",2022-11-15,54
REV007604,ORD007605,CUST00082,PROD0092,3,"Average, could be better.",2024-01-01,143
REV005051,ORD005052,CUST00203,PROD0071,3,"Average, could be better.",2024-02-17,44
REV007238,ORD007239,CUST01997,PROD0020,4,"Very good, happy with purchase.",2024-03-30,60
REV007431,ORD007432,CUST00038,PROD0099,2,Disappointed with quality.,2024-04-12,148
REV006810,ORD006811,CUST00032,PROD0044,5,Excellent product!,2023-07-21,44
REV003487,ORD003488,CUST01664,PROD0086,3,"Average, could be better.",2023-03-06,25
REV002765,ORD002766,CUST01246,PROD0116,4,"Very good, happy with purchase.",2023-10-30,109
REV005227,ORD005228,CUST00379,PROD0073,3,"Average, could be better.",2024-03-05,122
REV006629,ORD006630,CUST00363,PROD0095,1,"Terrible, do not buy.",2022-07-30,118
REV005083,ORD005084,CUST01026,PROD0072,5,Excellent product!,2023-03-09,7
REV005683,ORD005684,CUST01647,PROD0034,4,"Very good, happy with purchase.",2023-08-30,101
REV006357,ORD006358,CUST01997,PROD0100,5,Excellent product!,2024-03-25,147
REV004141,ORD004142,CUST00241,PROD0053,1,"Terrible, do not buy.",2023-12-24,70
REV002187,ORD002188,CUST00895,PROD0083,5,Excellent product!,2024-04-10,63
REV000869,ORD000870,CUST00036,PROD0049,4,"Very good, happy with purchase.",2023-07-19,14
REV006728,ORD006729,CUST00205,PROD0082,5,Excellent product!,2023-07-27,142
REV007913,ORD007914,CUST01397,PROD0083,2,Disappointed with quality.,2023-06-25,150
REV002600,ORD002601,CUST01229,PROD0053,5,Excellent product!,2023-06-03,118
REV002951,ORD002952,CUST00652,PROD0068,4,"Very good, happy with purchase.",2024-04-21,139
REV006158,ORD006159,CUST01762,PROD0064,4,"Very good, happy with purchase.",2023-03-03,120
REV000661,ORD000662,CUST00126,PROD0108,2,Disappointed with quality.,2024-03-31,148
REV002589,ORD002590,CUST00255,PROD0041,5,Excellent product!,2023-09-19,90
REV000707,ORD000708,CUST00389,PROD0040,1,"Terrible, do not buy.",2023-06-02,44
REV003153,ORD003154,CUST00449,PROD0055,4,"Very good, happy with purchase.",2024-03-20,131
REV002981,ORD002982,CUST00196,PROD0050,5,Excellent product!,2023-02-24,147
REV000790,ORD000791,CUST01910,PROD0148,5,Excellent product!,2024-01-27,50
REV005629,ORD005630,CUST01146,PROD0090,5,Excellent product!,2024-01-27,6
REV000901,ORD000902,CUST00014,PROD0034,3,"Average, could be better.",2023-10-08,88
REV002778,ORD002779,CUST01939,PROD0086,4,"Very good, happy with purchase.",2023-04-28,43
REV005253,ORD005254,CUST00793,PROD0053,4,"Very good, happy with purchase.",2024-04-05,113
REV000409,ORD000410,CUST01254,PROD0001,5,Excellent product!,2023-09-19,26
REV000364,ORD000365,CUST01318,PROD0016,5,Excellent product!,2023-11-12,106
REV002079,ORD002080,CUST01948,PROD0113,5,,2023-10-08,117
REV002424,ORD002425,CUST01762,PROD0127,5,Excellent product!,2023-06-17,99
REV005452,ORD005453,CUST00680,PROD0120,5,Excellent product!,2024-04-01,63
REV005012,ORD005013,CUST01452,PROD0108,5,Excellent product!,2023-10-09,9
REV005627,ORD005628,CUST00714,PROD0003,4,"Very good, happy with purchase.",2023-08-05,128
REV005719,ORD005720,CUST01369,PROD0028,5,Excellent product!,2023-04-19,31
REV005388,ORD005389,CUST01629,PROD0015,5,Excellent product!,2024-03-23,5
REV003103,ORD003104,CUST00181,PROD0145,3,,2024-02-01,113
REV001049,ORD001050,CUST00938,PROD0092,1,"Terrible, do not buy.",2024-03-13,89
REV007973,ORD007974,CUST01686,PROD0083,3,"Average, could be better.",2023-08-24,43
REV007214,ORD007215,CUST01791,PROD0142,5,Excellent product!,2023-11-14,126
REV007196,ORD007197,CUST01864,PROD0103,5,Excellent product!,2023-03-16,65
REV005569,ORD005570,CUST00547,PROD0052,3,"Average, could be better.",2023-07-27,30
REV003506,ORD003507,CUST01002,PROD0003,5,Excellent product!,2023-02-06,113
REV006779,ORD006780,CUST01863,PROD0086,3,"Average, could be better.",2023-04-05,16
