order_id,customer_id,product_id,order_date,quantity,unit_price,discount,subtotal,shipping_cost,total_amount,order_status,delivery_days,channel
ORD000871,CUST00332,PROD0118,2023-08-25,4,38.54,0.0,154.16,0.0,154.16,Completed,9.0,Mobile App
ORD000872,CUST00383,PROD0094,2023-08-20,1,5.0,0.15,4.25,4.63,8.88,Completed,9.0,Mobile App
ORD000873,CUST01512,PROD0134,2023-04-04,2,41.88,0.0,83.76,0.0,83.76,Processing,,Website
ORD000874,CUST01422,PROD0082,2023-02-12,5,41.73,0.2,166.92,0.0,166.92,Cancelled,,Mobile App
ORD000875,CUST01647,PROD0028,2023-09-25,5,185.02,0.05,878.85,0.0,878.85,Completed,3.0,Phone
ORD000876,CUST00262,PROD0044,2023-10-28,4,145.08,0.0,580.32,0.0,580.32,Completed,12.0,Website
ORD000877,CUST01480,PROD0097,2023-06-03,5,9.7,0.2,38.8,4.2,43.0,Completed,8.0,Website
ORD000878,CUST00382,PROD0133,2022-11-19,2,12.78,0.0,25.56,12.74,38.3,Cancelled,,Mobile App
ORD000879,CUST01433,PROD0099,2022-08-08,4,68.63,0.0,274.52,0.0,274.52,Returned,,Website
ORD000880,CUST00438,PROD0023,2023-10-25,3,17.3,0.0,51.9,0.0,51.9,Completed,13.0,Website
ORD000881,CUST01830,PROD0120,2022-11-11,5,32.01,0.1,144.04,0.0,144.04,Completed,3.0,Phone
ORD000882,CUST00454,PROD0093,2023-06-22,3,41.46,0.1,111.94,0.0,111.94,Completed,5.0,Website
ORD000883,CUST01221,PROD0006,2024-03-08,4,77.47,0.0,309.88,0.0,309.88,Cancelled,,Mobile App
ORD000884,CUST00686,PROD0037,2024-02-10,2,27.97,0.15,47.55,7.11,54.66,Completed,8.0,Mobile App
ORD000885,CUST01938,PROD0007,2024-02-27,2,37.96,0.0,75.92,0.0,75.92,Completed,4.0,Website
ORD000886,CUST01695,PROD0015,2024-02-29,1,73.27,0.15,62.28,0.0,62.28,Completed,14.0,Website
ORD000887,CUST00878,PROD0070,2023-06-29,5,105.18,0.15,447.02,0.0,447.02,Completed,11.0,Website
ORD000888,CUST01415,PROD0142,2024-03-02,3,77.43,0.2,185.83,0.0,185.83,Completed,8.0,Mobile App
ORD000889,CUST01190,PROD0067,2023-07-22,1,23.6,0.15,20.06,11.87,31.93,Processing,,Mobile App
ORD000890,CUST00017,PROD0052,2023-08-23,5,92.67,0.1,417.02,0.0,417.02,Completed,2.0,Website
ORD000891,CUST01800,PROD0139,2024-02-06,5,20.19,0.15,85.81,0.0,85.81,Completed,1.0,Website
ORD000892,CUST01534,PROD0119,2023-04-28,5,60.87,0.0,304.35,0.0,304.35,Completed,6.0,Mobile App
ORD000893,CUST00657,PROD0015,2023-03-12,5,73.27,0.1,329.71,0.0,329.71,Completed,5.0,Mobile App
ORD000894,CUST01070,PROD0100,2024-03-03,2,40.76,0.05,77.44,0.0,77.44,Completed,14.0,Website
ORD000895,CUST01036,PROD0141,2023-04-23,5,42.89,0.05,203.73,0.0,203.73,Completed,7.0,Website
ORD000896,CUST01567,PROD0005,2022-09-24,4,13.41,0.05,50.96,0.0,50.96,Completed,2.0,Website
ORD000897,CUST01486,PROD0028,2024-03-07,2,185.02,0.0,370.04,0.0,370.04,Completed,11.0,Website
ORD000898,CUST01235,PROD0086,2022-05-07,1,45.44,0.1,40.9,13.18,54.08,Cancelled,,In-Store
ORD000899,CUST00317,PROD0139,2024-03-15,5,20.19,0.15,85.81,0.0,85.81,Completed,7.0,Website
ORD000900,CUST01606,PROD0131,2023-09-14,2,29.03,0.2,46.45,12.13,58.58,Completed,11.0,Website
ORD000901,CUST00015,PROD0100,2023-09-23,5,40.76,0.0,203.8,0.0,203.8,Completed,14.0,Website
ORD000902,CUST00014,PROD0034,2023-09-26,2,15.4,0.05,29.26,11.69,40.95,Completed,10.0,Mobile App
ORD000903,CUST00794,PROD0060,2023-10-09,2,28.39,0.0,56.78,0.0,56.78,Completed,12.0,Website
ORD000904,CUST01905,PROD0078,2023-08-24,5,14.86,0.05,70.58,0.0,70.58,Completed,1.0,Website
ORD000905,CUST01927,PROD0108,2022-12-19,4,46.22,0.0,184.88,0.0,184.88,Completed,8.0,Phone
ORD000906,CUST00848,PROD0133,2024-03-17,2,12.78,0.0,25.56,5.07,30.63,Completed,12.0,Website
ORD000907,CUST01216,PROD0061,2024-03-23,1,35.83,0.2,28.66,2.56,31.22,Completed,13.0,Mobile App
ORD000908,CUST01802,PROD0026,2023-01-12,3,67.92,0.0,203.76,0.0,203.76,Completed,6.0,Website
ORD000909,CUST01396,PROD0113,2024-03-10,1,136.56,0.0,136.56,0.0,136.56,Completed,3.0,Mobile App
ORD000910,CUST01075,PROD0057,2023-10-20,5,13.83,0.0,69.15,0.0,69.15,Completed,12.0,Phone
ORD000911,CUST00540,PROD0080,2023-10-13,3,19.43,0.1,52.46,0.0,52.46,Completed,9.0,Phone
ORD000912,CUST00590,PROD0017,2023-08-16,3,195.72,0.05,557.8,0.0,557.8,Completed,1.0,In-Store
ORD000913,CUST01437,PROD0040,2023-05-24,2,21.25,0.15,36.12,11.9,48.02,Completed,14.0,Phone
ORD000914,CUST01318,PROD0114,2024-01-15,1,24.26,0.0,24.26,9.42,33.68,Completed,7.0,Website
ORD000915,CUST01591,PROD0020,2023-05-23,1,83.88,0.1,75.49,0.0,75.49,Completed,11.0,Website
ORD000916,CUST00279,PROD0115,2024-02-14,5,15.59,0.0,77.95,0.0,77.95,Completed,14.0,Phone
ORD000917,CUST00476,PROD0069,2023-05-14,3,56.01,0.05,159.63,0.0,159.63,Completed,9.0,Mobile App
ORD000918,CUST00730,PROD0148,2023-03-07,3,14.66,0.0,43.98,13.72,57.7,Completed,4.0,Mobile App
ORD000919,CUST00867,PROD0110,2023-10-23,3,10.72,0.2,25.73,0.32,26.05,Completed,7.0,Website
ORD000920,CUST00148,PROD0123,2023-06-14,2,58.14,0.2,93.02,0.0,93.02,Completed,8.0,Mobile App
ORD000921,CUST00427,PROD0091,2023-09-18,5,23.4,0.05,111.15,0.0,111.15,Completed,6.0,Website
ORD000922,CUST01879,PROD0038,2023-09-11,4,70.57,0.0,282.28,0.0,282.28,Completed,2.0,Website
ORD000923,CUST01970,PROD0054,2023-06-11,1,62.88,0.0,62.88,0.0,62.88,Completed,10.0,Mobile App
ORD000924,CUST00679,PROD0078,2023-07-29,2,14.86,0.2,23.78,3.4,27.18,Completed,3.0,Website
ORD000925,CUST01617,PROD0096,2024-01-28,1,27.52,0.1,24.77,5.2,29.97,Completed,12.0,Mobile App
ORD000926,CUST01834,PROD0111,2024-02-20,4,47.29,0.0,189.16,0.0,189.16,Completed,8.0,Mobile App
ORD000927,CUST00615,PROD0099,2022-11-29,4,68.63,0.15,233.34,0.0,233.34,Completed,5.0,Website
ORD000928,CUST00680,PROD0089,2024-02-14,5,143.13,0.0,715.65,0.0,715.65,Completed,9.0,Website
ORD000929,CUST00443,PROD0069,2024-03-02,5,56.01,0.0,280.05,0.0,280.05,Returned,,Website
ORD000930,CUST01850,PROD0087,2022-02-02,1,55.25,0.0,55.25,0.0,55.25,Completed,3.0,Website
ORD000931,CUST00964,PROD0104,2022-08-13,5,101.35,0.1,456.07,0.0,456.07,Completed,2.0,Mobile App
ORD000932,CUST01931,PROD0026,2023-03-07,2,67.92,0.2,108.67,0.0,108.67,Completed,13.0,In-Store
ORD000933,CUST01738,PROD0099,2024-01-23,1,68.63,0.15,58.34,0.0,58.34,Completed,10.0,Website
ORD000934,CUST00706,PROD0125,2022-10-20,4,111.85,0.0,447.4,0.0,447.4,Completed,1.0,Mobile App
ORD000935,CUST00264,PROD0033,2024-01-09,5,41.18,0.05,195.6,0.0,195.6,Completed,5.0,Website
ORD000936,CUST00495,PROD0008,2024-02-01,2,13.18,0.05,25.04,14.43,39.47,Completed,11.0,Mobile App
ORD000937,CUST00333,PROD0148,2023-11-04,5,14.66,0.05,69.63,0.0,69.63,Cancelled,,Mobile App
ORD000938,CUST00384,PROD0143,2022-12-26,2,19.33,0.05,36.73,5.66,42.39,Completed,8.0,Website
ORD000939,CUST00977,PROD0107,2024-01-07,4,143.61,0.05,545.72,0.0,545.72,Completed,2.0,In-Store
ORD000940,CUST00017,PROD0101,2024-02-07,2,36.29,0.0,72.58,0.0,72.58,Completed,3.0,Mobile App
ORD000941,CUST01888,PROD0035,2023-01-24,2,72.06,0.0,144.12,0.0,144.12,Completed,11.0,Website
ORD000942,CUST00451,PROD0140,2024-01-12,1,20.92,0.0,20.92,13.49,34.41,Completed,4.0,Website
ORD000943,CUST01991,PROD0142,2023-10-19,2,77.43,0.05,147.12,0.0,147.12,Processing,,Mobile App
ORD000944,CUST01265,PROD0005,2023-11-02,1,13.41,0.05,12.74,12.96,25.7,Completed,10.0,Website
ORD000945,CUST01340,PROD0078,2024-03-04,3,14.86,0.2,35.66,6.05,41.71,Completed,5.0,Website
ORD000946,CUST00009,PROD0055,2023-10-16,2,83.78,0.2,134.05,0.0,134.05,Completed,14.0,Website
ORD000947,CUST01390,PROD0102,2022-12-26,3,43.63,0.05,124.35,0.0,124.35,Completed,5.0,Website
ORD000948,CUST01617,PROD0014,2024-03-28,1,237.79,0.1,214.01,0.0,214.01,Completed,7.0,In-Store
ORD000949,CUST01718,PROD0098,2023-03-04,2,14.36,0.0,28.72,8.51,37.23,Completed,13.0,Mobile App
ORD000950,CUST01506,PROD0098,2024-01-07,5,14.36,0.15,61.03,0.0,61.03,Completed,6.0,Website
ORD000951,CUST00438,PROD0047,2022-10-02,4,28.67,0.15,97.48,0.0,97.48,Completed,8.0,Mobile App
ORD000952,CUST01468,PROD0077,2022-10-04,5,31.47,0.0,157.35,0.0,157.35,Returned,,Mobile App
ORD000953,CUST01221,PROD0001,2024-02-11,2,24.9,0.15,42.33,12.02,54.35,Cancelled,,Mobile App
ORD000954,CUST00637,PROD0054,2023-10-07,3,62.88,0.2,150.91,0.0,150.91,Completed,5.0,Website
ORD000955,CUST00524,PROD0103,2024-03-16,4,35.99,0.0,143.96,0.0,143.96,Completed,3.0,Website
ORD000956,CUST01098,PROD0147,2023-12-02,1,69.93,0.0,69.93,0.0,69.93,Completed,8.0,Website
ORD000957,CUST01960,PROD0017,2023-04-01,3,195.72,0.0,587.16,0.0,587.16,Completed,5.0,Mobile App
ORD000958,CUST00283,PROD0022,2023-12-08,3,21.5,0.15,54.82,0.0,54.82,Completed,8.0,Website
ORD000959,CUST00835,PROD0092,2022-08-30,1,14.52,0.0,14.52,3.91,18.43,Completed,13.0,Website
ORD000960,CUST01078,PROD0120,2023-09-02,5,32.01,0.2,128.04,0.0,128.04,Cancelled,,Website
ORD000961,CUST01365,PROD0003,2024-01-17,3,68.44,0.0,205.32,0.0,205.32,Completed,10.0,In-Store
ORD000962,CUST01594,PROD0127,2023-03-18,4,209.95,0.05,797.81,0.0,797.81,Cancelled,,In-Store
ORD000963,CUST00069,PROD0136,2023-08-20,3,43.19,0.1,116.61,0.0,116.61,Completed,1.0,Website
ORD000964,CUST01043,PROD0138,2024-01-24,4,36.0,0.0,144.0,0.0,144.0,Completed,2.0,Website
ORD000965,CUST00345,PROD0084,2023-05-02,1,22.37,0.0,22.37,3.75,26.12,Returned,,Mobile App
ORD000966,CUST01815,PROD0044,2023-08-01,1,145.08,0.2,116.06,0.0,116.06,Completed,1.0,Website
ORD000967,CUST01124,PROD0141,2022-10-29,4,42.89,0.0,171.56,0.0,171.56,Completed,1.0,Mobile App
ORD000968,CUST00831,PROD0135,2024-02-04,3,19.68,0.05,56.09,0.0,56.09,Completed,5.0,In-Store
ORD000969,CUST01260,PROD0014,2023-07-01,4,237.79,0.15,808.49,0.0,808.49,Returned,,Website
ORD000970,CUST01716,PROD0037,2022-11-03,4,27.97,0.2,89.5,0.0,89.5,Completed,10.0,Website
ORD000971,CUST00501,PROD0019,2024-03-21,3,27.98,0.0,83.94,0.0,83.94,Completed,3.0,In-Store
ORD000972,CUST00402,PROD0104,2022-04-20,1,101.35,0.0,101.35,0.0,101.35,Completed,3.0,Mobile App
ORD000973,CUST00301,PROD0111,2024-03-12,3,47.29,0.15,120.59,0.0,120.59,Completed,12.0,Website
ORD000974,CUST01864,PROD0084,2022-12-24,2,22.37,0.0,44.74,4.32,49.06,Completed,2.0,Website
ORD000975,CUST01804,PROD0104,2023-08-22,4,101.35,0.05,385.13,0.0,385.13,Completed,1.0,Website
ORD000976,CUST00805,PROD0082,2023-08-27,5,41.73,0.1,187.78,0.0,187.78,Completed,3.0,Mobile App
ORD000977,CUST01318,PROD0064,2023-12-24,2,10.0,0.2,16.0,11.1,27.1,Completed,3.0,Mobile App
ORD000978,CUST01112,PROD0010,2022-09-24,1,5.96,0.0,5.96,3.48,9.44,Completed,10.0,Mobile App
ORD000979,CUST00964,PROD0013,2022-10-15,3,68.34,0.05,194.77,0.0,194.77,Completed,3.0,Phone
ORD000980,CUST00196,PROD0012,2023-12-18,1,242.17,0.0,242.17,0.0,242.17,Completed,13.0,Website
ORD000981,CUST01815,PROD0054,2023-05-11,2,62.88,0.1,113.18,0.0,113.18,Completed,2.0,Website
ORD000982,CUST00761,PROD0094,2022-10-27,2,5.0,0.1,9.0,5.68,14.68,Completed,2.0,In-Store
ORD000983,CUST00325,PROD0066,2023-07-18,3,44.66,0.2,107.18,0.0,107.18,Completed,14.0,Website
ORD000984,CUST00768,PROD0033,2023-10-26,2,41.18,0.0,82.36,0.0,82.36,Completed,3.0,Website
ORD000985,CUST00612,PROD0077,2023-11-08,5,31.47,0.05,149.48,0.0,149.48,Completed,7.0,Website
ORD000986,CUST00355,PROD0150,2024-01-15,5,20.5,0.05,97.38,0.0,97.38,Completed,7.0,Website
ORD000987,CUST01863,PROD0014,2024-02-01,5,237.79,0.0,1188.95,0.0,1188.95,Completed,4.0,Mobile App
ORD000988,CUST00014,PROD0122,2023-11-04,2,94.49,0.0,188.98,0.0,188.98,Completed,11.0,Mobile App
ORD000989,CUST01305,PROD0093,2023-09-19,2,41.46,0.1,74.63,0.0,74.63,Completed,8.0,Mobile App
ORD000990,CUST00730,PROD0024,2023-01-13,3,37.52,0.15,95.68,0.0,95.68,Completed,3.0,Website
ORD000991,CUST01966,PROD0095,2023-02-03,3,28.05,0.1,75.74,0.0,75.74,Cancelled,,Mobile App
ORD000992,CUST00548,PROD0100,2023-10-17,2,40.76,0.0,81.52,0.0,81.52,Completed,13.0,Website
ORD000993,CUST01097,PROD0016,2024-01-21,5,83.49,0.05,396.58,0.0,396.58,Completed,7.0,Website
ORD000994,CUST00447,PROD0095,2023-06-18,2,28.05,0.0,56.1,0.0,56.1,Completed,7.0,Website
ORD000995,CUST01430,PROD0041,2023-06-18,3,5.42,0.05,15.45,11.66,27.11,Completed,5.0,Mobile App
ORD000996,CUST00807,PROD0082,2024-02-02,2,41.73,0.0,83.46,0.0,83.46,Completed,4.0,Mobile App
ORD000997,CUST01432,PROD0105,2024-03-05,2,37.01,0.2,59.22,0.0,59.22,Completed,11.0,Website
ORD000998,CUST01181,PROD0087,2023-10-31,2,55.25,0.0,110.5,0.0,110.5,Completed,5.0,Mobile App
ORD000999,CUST01886,PROD0127,2023-09-18,5,209.95,0.0,1049.75,0.0,1049.75,Completed,5.0,Website
ORD001000,CUST00924,PROD0041,2023-07-12,4,5.42,0.2,17.34,9.67,27.01,Completed,7.0,In-Store
ORD001001,CUST01526,PROD0058,2024-03-09,3,9.8,0.0,29.4,3.19,32.59,Completed,11.0,Website
ORD001002,CUST01221,PROD0129,2024-02-11,4,18.83,0.0,75.32,0.0,75.32,Completed,11.0,Website
ORD001003,CUST00846,PROD0101,2023-10-09,5,36.29,0.0,181.45,0.0,181.45,Completed,5.0,Mobile App
ORD001004,CUST01209,PROD0061,2023-12-18,5,35.83,0.1,161.23,0.0,161.23,Completed,13.0,Mobile App
ORD001005,CUST01119,PROD0020,2024-02-26,4,83.88,0.0,335.52,0.0,335.52,Completed,6.0,Mobile App
ORD001006,CUST01380,PROD0022,2024-01-02,1,21.5,0.05,20.43,13.45,33.88,Completed,9.0,Mobile App
ORD001007,CUST01423,PROD0023,2024-01-28,1,17.3,0.0,17.3,0.35,17.65,Returned,,Website
ORD001008,CUST00971,PROD0098,2023-04-09,1,14.36,0.05,13.64,10.37,24.01,Completed,13.0,Website
ORD001009,CUST00009,PROD0071,2023-09-20,5,8.53,0.1,38.38,6.35,44.73,Completed,8.0,Mobile App
ORD001010,CUST01852,PROD0143,2022-12-21,2,19.33,0.05,36.73,10.98,47.71,Completed,10.0,In-Store
ORD001011,CUST00132,PROD0074,2023-12-30,4,66.25,0.2,212.0,0.0,212.0,Completed,4.0,Mobile App
ORD001012,CUST00610,PROD0114,2024-03-24,4,24.26,0.0,97.04,0.0,97.04,Completed,6.0,Website
ORD001013,CUST01717,PROD0149,2022-08-31,2,6.68,0.05,12.69,12.64,25.33,Completed,5.0,Website
ORD001014,CUST01719,PROD0049,2023-02-22,5,34.84,0.0,174.2,0.0,174.2,Completed,8.0,Mobile App
ORD001015,CUST00203,PROD0077,2024-03-15,1,31.47,0.0,31.47,5.93,37.4,Completed,10.0,Website
ORD001016,CUST00964,PROD0029,2022-08-02,2,18.6,0.15,31.62,6.2,37.82,Completed,7.0,Mobile App
ORD001017,CUST01162,PROD0023,2024-02-14,5,17.3,0.05,82.17,0.0,82.17,Completed,8.0,Website
ORD001018,CUST00053,PROD0141,2023-09-15,2,42.89,0.0,85.78,0.0,85.78,Completed,6.0,Website
ORD001019,CUST01921,PROD0027,2023-06-12,4,9.19,0.0,36.76,2.55,39.31,Returned,,In-Store
ORD001020,CUST01170,PROD0030,2023-12-25,4,26.09,0.2,83.49,0.0,83.49,Completed,12.0,In-Store
ORD001021,CUST01075,PROD0150,2023-08-01,1,20.5,0.2,16.4,11.32,27.72,Completed,4.0,Mobile App
ORD001022,CUST01168,PROD0056,2023-06-03,4,46.96,0.15,159.66,0.0,159.66,Completed,7.0,Website
ORD001023,CUST01346,PROD0053,2024-03-05,3,37.91,0.1,102.36,0.0,102.36,Completed,13.0,Website
ORD001024,CUST01451,PROD0145,2024-03-02,5,57.52,0.2,230.08,0.0,230.08,Completed,12.0,Website
ORD001025,CUST00680,PROD0019,2024-02-09,4,27.98,0.05,106.32,0.0,106.32,Completed,10.0,Website
ORD001026,CUST00020,PROD0140,2023-06-29,1,20.92,0.0,20.92,6.01,26.93,Completed,5.0,Mobile App
ORD001027,CUST01455,PROD0022,2024-02-25,1,21.5,0.0,21.5,12.73,34.23,Returned,,Mobile App
ORD001028,CUST01890,PROD0010,2023-10-20,2,5.96,0.1,10.73,8.43,19.16,Completed,7.0,Mobile App
ORD001029,CUST01897,PROD0104,2024-03-05,5,101.35,0.0,506.75,0.0,506.75,Completed,12.0,Website
ORD001030,CUST01795,PROD0011,2024-03-12,2,30.58,0.0,61.16,0.0,61.16,Cancelled,,Website
ORD001031,CUST00469,PROD0067,2023-04-03,5,23.6,0.15,100.3,0.0,100.3,Completed,6.0,Mobile App
ORD001032,CUST00257,PROD0016,2023-09-29,2,83.49,0.0,166.98,0.0,166.98,Completed,4.0,Website
ORD001033,CUST00473,PROD0123,2024-01-28,5,58.14,0.15,247.09,0.0,247.09,Completed,2.0,Website
ORD001034,CUST01924,PROD0026,2023-08-12,2,67.92,0.1,122.26,0.0,122.26,Completed,7.0,Website
ORD001035,CUST01697,PROD0124,2024-02-29,1,28.44,0.2,22.75,10.53,33.28,Completed,2.0,Mobile App
ORD001036,CUST00238,PROD0035,2022-12-29,1,72.06,0.1,64.85,0.0,64.85,Completed,11.0,In-Store
ORD001037,CUST01710,PROD0078,2022-07-08,4,14.86,0.15,50.52,0.0,50.52,Completed,14.0,Website
ORD001038,CUST00018,PROD0023,2023-09-24,3,17.3,0.0,51.9,0.0,51.9,Completed,2.0,Mobile App
ORD001039,CUST01815,PROD0077,2023-09-06,3,31.47,0.0,94.41,0.0,94.41,Completed,8.0,Mobile App
ORD001040,CUST00154,PROD0055,2024-02-23,4,83.78,0.05,318.36,0.0,318.36,Completed,14.0,Website
ORD001041,CUST01006,PROD0076,2023-10-06,4,78.27,0.0,313.08,0.0,313.08,Completed,10.0,In-Store
ORD001042,CUST00912,PROD0021,2024-03-27,1,122.54,0.15,104.16,0.0,104.16,Completed,8.0,Website
ORD001043,CUST01921,PROD0098,2024-02-10,1,14.36,0.2,11.49,8.66,20.15,Completed,5.0,Mobile App
ORD001044,CUST00761,PROD0031,2022-10-09,3,14.7,0.0,44.1,13.15,57.25,Completed,2.0,Website
ORD001045,CUST00169,PROD0056,2023-11-16,3,46.96,0.0,140.88,0.0,140.88,Completed,7.0,Website
ORD001046,CUST00888,PROD0100,2023-12-31,1,40.76,0.05,38.72,8.22,46.94,Completed,14.0,In-Store
ORD001047,CUST00709,PROD0045,2024-02-16,4,35.14,0.15,119.48,0.0,119.48,Completed,5.0,Website
ORD001048,CUST00005,PROD0094,2023-06-03,3,5.0,0.05,14.25,10.81,25.06,Completed,2.0,In-Store
ORD001049,CUST00956,PROD0139,2023-07-22,5,20.19,0.15,85.81,0.0,85.81,Completed,10.0,Website
ORD001050,CUST00938,PROD0092,2024-03-04,4,14.52,0.05,55.18,0.0,55.18,Completed,10.0,Mobile App
ORD001051,CUST01540,PROD0015,2023-07-02,1,73.27,0.0,73.27,0.0,73.27,Completed,2.0,Phone
ORD001052,CUST01288,PROD0088,2023-11-26,4,46.74,0.05,177.61,0.0,177.61,Completed,6.0,Website
ORD001053,CUST01879,PROD0054,2023-12-14,3,62.88,0.0,188.64,0.0,188.64,Completed,13.0,Website
ORD001054,CUST01816,PROD0048,2022-07-22,4,26.6,0.15,90.44,0.0,90.44,Completed,12.0,Phone
ORD001055,CUST01261,PROD0104,2023-09-25,2,101.35,0.2,162.16,0.0,162.16,Completed,11.0,Phone
ORD001056,CUST01173,PROD0067,2022-07-29,4,23.6,0.2,75.52,0.0,75.52,Cancelled,,Website
ORD001057,CUST01567,PROD0022,2022-04-02,3,21.5,0.2,51.6,0.0,51.6,Completed,11.0,Website
ORD001058,CUST00228,PROD0002,2023-01-17,4,114.1,0.1,410.76,0.0,410.76,Completed,11.0,Website
ORD001059,CUST00863,PROD0047,2024-02-02,3,28.67,0.0,86.01,0.0,86.01,Completed,13.0,Website
ORD001060,CUST00912,PROD0027,2024-03-23,1,9.19,0.0,9.19,14.53,23.72,Completed,14.0,Mobile App
ORD001061,CUST00949,PROD0016,2023-12-16,3,83.49,0.2,200.38,0.0,200.38,Completed,13.0,Website
ORD001062,CUST01112,PROD0037,2023-04-13,1,27.97,0.05,26.57,6.11,32.68,Completed,4.0,Mobile App
ORD001063,CUST00228,PROD0090,2022-10-31,2,40.95,0.0,81.9,0.0,81.9,Completed,4.0,Mobile App
ORD001064,CUST00454,PROD0045,2023-01-17,5,35.14,0.0,175.7,0.0,175.7,Completed,5.0,Website
ORD001065,CUST00629,PROD0084,2024-03-06,2,22.37,0.1,40.27,2.89,43.16,Completed,10.0,Website
ORD001066,CUST00609,PROD0001,2022-11-02,3,24.9,0.0,74.7,0.0,74.7,Completed,1.0,Phone
ORD001067,CUST01136,PROD0116,2023-12-07,5,74.16,0.2,296.64,0.0,296.64,Completed,2.0,Website
ORD001068,CUST00007,PROD0030,2023-12-06,2,26.09,0.0,52.18,0.0,52.18,Completed,11.0,Mobile App
ORD001069,CUST01911,PROD0050,2024-01-01,3,29.59,0.2,71.02,0.0,71.02,Completed,8.0,Mobile App
ORD001070,CUST00338,PROD0136,2023-10-30,5,43.19,0.0,215.95,0.0,215.95,Returned,,Website
ORD001071,CUST00016,PROD0075,2023-08-14,1,238.44,0.15,202.67,0.0,202.67,Completed,12.0,Website
ORD001072,CUST00737,PROD0143,2023-06-03,1,19.33,0.1,17.4,11.39,28.79,Completed,9.0,Website
ORD001073,CUST01558,PROD0005,2023-10-17,1,13.41,0.0,13.41,13.42,26.83,Completed,2.0,Website
ORD001074,CUST01864,PROD0063,2023-08-22,3,338.73,0.0,1016.19,0.0,1016.19,Completed,10.0,Website
ORD001075,CUST00438,PROD0131,2022-09-08,1,29.03,0.15,24.68,3.94,28.62,Completed,8.0,Mobile App
ORD001076,CUST01639,PROD0074,2023-12-24,2,66.25,0.1,119.25,0.0,119.25,Returned,,Website
ORD001077,CUST00623,PROD0131,2023-07-09,5,29.03,0.1,130.64,0.0,130.64,Completed,4.0,Website
ORD001078,CUST01689,PROD0089,2024-03-23,4,143.13,0.1,515.27,0.0,515.27,Cancelled,,Mobile App
ORD001079,CUST01983,PROD0059,2022-08-23,4,37.86,0.1,136.3,0.0,136.3,Completed,10.0,Website
ORD001080,CUST01368,PROD0025,2022-11-25,2,69.99,0.2,111.98,0.0,111.98,Completed,11.0,Website
ORD001081,CUST01854,PROD0114,2024-01-09,3,24.26,0.0,72.78,0.0,72.78,Returned,,In-Store
ORD001082,CUST00825,PROD0148,2023-11-06,1,14.66,0.0,14.66,12.21,26.87,Completed,9.0,Website
ORD001083,CUST00586,PROD0096,2024-03-03,5,27.52,0.1,123.84,0.0,123.84,Completed,5.0,Website
ORD001084,CUST00043,PROD0048,2024-02-10,5,26.6,0.15,113.05,0.0,113.05,Cancelled,,Website
ORD001085,CUST01566,PROD0111,2023-10-04,5,47.29,0.15,200.98,0.0,200.98,Completed,1.0,Website
ORD001086,CUST00736,PROD0134,2022-09-11,5,41.88,0.2,167.52,0.0,167.52,Completed,9.0,Mobile App
ORD001087,CUST01925,PROD0013,2023-05-18,4,68.34,0.0,273.36,0.0,273.36,Completed,7.0,Website
ORD001088,CUST00479,PROD0070,2023-09-23,3,105.18,0.05,299.76,0.0,299.76,Completed,1.0,Phone
ORD001089,CUST00330,PROD0114,2023-04-28,4,24.26,0.0,97.04,0.0,97.04,Completed,4.0,Website
ORD001090,CUST01641,PROD0077,2022-12-17,5,31.47,0.1,141.62,0.0,141.62,Completed,1.0,Mobile App
ORD001091,CUST01862,PROD0006,2024-01-22,5,77.47,0.0,387.35,0.0,387.35,Completed,4.0,Website
ORD001092,CUST00817,PROD0042,2023-10-22,5,10.06,0.2,40.24,5.97,46.21,Completed,5.0,Mobile App
ORD001093,CUST01911,PROD0047,2024-03-12,3,28.67,0.2,68.81,0.0,68.81,Completed,13.0,In-Store
ORD001094,CUST01432,PROD0048,2024-03-03,2,26.6,0.15,45.22,2.11,47.33,Completed,5.0,Website
ORD001095,CUST01554,PROD0002,2024-02-03,1,114.1,0.0,114.1,0.0,114.1,Returned,,Website
ORD001096,CUST00769,PROD0079,2023-06-22,1,19.93,0.15,16.94,4.96,21.9,Completed,4.0,Mobile App
ORD001097,CUST00816,PROD0028,2023-11-29,3,185.02,0.1,499.55,0.0,499.55,Completed,6.0,Website
ORD001098,CUST01432,PROD0008,2024-02-14,4,13.18,0.0,52.72,0.0,52.72,Completed,14.0,Mobile App
ORD001099,CUST01657,PROD0004,2023-03-06,2,5.0,0.0,10.0,2.47,12.47,Completed,8.0,Website
ORD001100,CUST00604,PROD0057,2023-03-22,2,13.83,0.1,24.89,11.92,36.81,Completed,11.0,Website
ORD001101,CUST00735,PROD0057,2023-04-22,1,13.83,0.0,13.83,9.6,23.43,Completed,13.0,Website
ORD001102,CUST00143,PROD0012,2022-12-15,3,242.17,0.0,726.51,0.0,726.51,Returned,,Mobile App
ORD001103,CUST00287,PROD0112,2023-10-02,4,29.8,0.0,119.2,0.0,119.2,Completed,12.0,Website
ORD001104,CUST00186,PROD0041,2023-04-06,1,5.42,0.05,5.15,4.43,9.58,Completed,3.0,Phone
ORD001105,CUST01699,PROD0007,2022-07-26,3,37.96,0.0,113.88,0.0,113.88,Completed,7.0,Website
ORD001106,CUST01900,PROD0031,2022-11-12,3,14.7,0.15,37.48,3.61,41.09,Completed,3.0,In-Store
